lab_name,testcode,name,addnames,paneldetails,panelnames,posttests,preparment,kind,limitations,vessel,color,volume,bloodamount,pretransportconditions,transportconditions,maxtime,addressee,testpurpose,clinicalinfo,method,processingtime,specialdays,outtermonitoring,pricecode,comments
אנדוקרינית,886337010,Insulin Ab,,,,,צום לילה (10 שעות) מותר לשתות מיים. יש להפסיק נטילת תוספי מזון ל 48 שעות,סרום,לפעמים הנוגדנים מופעים שנים אחרי האבחנה הקלינית . יש לבצע בדיקות לנוגדנים אחרים,מבחנת וקוטיינר עם ג'ל‏,"באוטואקסס כחול, אחרת אפרסק","3 מ""ל דם ‏",,יש לקחת דם בוקוטיינר להימנע מהמוליזה,גורמי פנים: העברת המבחנה למוקד המעבדות גורמי חוץ: יש להפריד את הסרום להקפיא ב 20- ולשנע קפוא,,המעבדה האנדוקרינית,איבחון של סוכרת מסוג 1 . ,כ % 37 מהחולים המאובחנים עם סוכרת מסוג 1 מדגימים נוכחות של נוגדנים . כ 4 אחוז של קרובי משפחה של חולים אלה גם מראים נוגדנים חיובים, RIA הבדיקה מבוצעת בסרום בשיטת  ,עד 21 ימי עבודה,לא ,NEQAS Diabetes,86337,
המעבדה המרכזית לביוכימיה קלינית,886304010,Cancer Antigen 125,CA 125,,,,יש להמנע מתוספי מזון המכילים ביוטין 24 שעות לפני הבדיקה,"גורמי פנים: דם
גורמי חוץ: סרום",בדיקה זו אינה יעילה כבדיקת סקר לסרטן שחלות. ‏,מבחנת וקוטיינר עם ג'ל‏,Autoaccess blue other Peach,"0.5 מ""ל סרום (1 מ""ל דם מלא)‏","4 מ""ל סרום
 (7 מ""ל דם מלא)‏","48 שעות בקירור
1 חודשים בהקפאה",גורמי פנים: טמפ החדר. גורמי חוץ בהקפאה,יש לסרכז תוך 24 שעות מלקיחה,מוקד מעבדות,מעקב אחר חולים העוברים טפול אנטי סרטני בעיקר חולות סרטן השחלות‏,"בדיקה זו משמשת כסמן לסרטן שחלות. כדאי להדגיש כי סמן זה אינו מבחין בין גדולים שפירים לממאירים. הבדיקה שמושית לצורך מעקב אחר התקדמות המחלה, או הופעה מחדש .‏",Chemiluminescent Microparticle Immunoassay,4 שעות,לא,"EQAS, CAP",86304,
המעבדה המרכזית לביוכימיה קלינית,886301010,Carbohydrate Antigen 19.9,Cancer Antigen 19.9,,,,אין ליטול תוספים המכילים ביוטין,"גורמי פנים: דם
גורמי חוץ: סרום",,מבחנת וקוטיינר עם ג'ל‏,peach,"0.5 מ""ל סרום (1 מ""ל דם מלא)‏"," 4 מ""ל סרום (7 מ""ל דם מלא)‏"," 48 שעות בקירור
3 חודשים בהקפאה",גורמי פנים: טמפ החדר. גורמי חוץ בקירור,יש לסרכז תוך שעתיים מלקיחה,מוקד מעבדות,בדיקה זו שמושית לאבחנה ונטור של סרטן הלבלב. נתן להשתמש בה כדי להבחין בין חולים עם כולנגיוקרצינומה עם כולנגיטיס סקלרוטי ראשוני (PSC) לבין אלו שלהם PSC בלבד.‏,בדיקה זו שמושית לנטור גדולי מעי וכדי לנבא הופעה מחדש של ממאירויות. ‏,כמילומיניסצנציה‏,5 שעות,מבוצע 7 ימים בשבוע במשמרת בוקר,"EQAS, CAP",86301,
המעבדה המרכזית לביוכימיה קלינית,886300010,Breast Carcinoma Associated Antigen CA 15.3,Cancer Antigen 15.3,,,,יש לקחת דם מהנבדק באמצעות מבחנת הוקוטיינר.‏,"גורמי פנים: דם
גורמי חוץ: סרום",בדיקה זו אינה יעילה כבדיקת סקר לסרטן השד. ‏,מבחנת וקוטיינר עם ג'ל‏,Autoaccess blue other Peach,"0.5 מ""ל סרום (1 מ""ל דם מלא)‏","4 מ""ל סרום
 (7 מ""ל דם מלא)‏","48 שעות בקירור
1 חודשים בהקפאה",גורמי פנים: טמפ החדר. גורמי חוץ בהקפאה,יש לסרכז תוך שעתיים מלקיחה,מוקד מעבדות,בדיקה זו שמושית כמעקב אחר הופעה מחודשת של המחלה אצל נשים שטופלו בקרצינומה של השד שלב II או III. יש להשתמש בבדיקה זו יחד עם בדיקות קליניות נוספות שנועדו לאבחן הופעה מחדש של המחלה.‏,"בדיקה זו משמשת כסמן לסרטן שד יודגש כי סמן זה אינו מבחין בין גדולים שפירים לממאירים. הבדיקה שמושית לצורך מעקב אחר התקדמות המחלה, או הופעה מחדש .‏",Chemiluminescent Microparticle Immunoassay,4 שעות,לא,"EQAS, CAP",86300,
אימונולוגיה קלינית,886235010,ENA Screen,"Extractable nuclear antigens (SSA, SSB, SM, SM/RNP, JO-1)‏",,,,יש לקחת דם ורידי באמצעות Vacutainer  ‏,דם,במידה וחיובי יש לבצע כל נוגדן בנפרד כדי לזהות מי מהנוגדנים חיובי,מבחנת וקוטיינר עם ג'ל‏,orange,"0.5 מ""ל נסיוב (2 מ""ל דם מלא)‏","1.5מ""ל נסיוב (3 מ""ל דם מלא)‏","יש לחכות עד קרישה בטמפ' החדר, לסרכז ולשלוח את הסרום למעבדה. באם לא נשלח מיידית יש לשמור את הסרום בקירור עד 7 ימים","מייד אחרי הלקיחה - בטמפ' החדר, לאחר שמירה - בקירור. ",,מוקד מעבדות,"מדידת סקר כמותית של נוגדנים בסרום כנגד מספר אנטיגנים
(RO ( SSA
(LA (SSB
SM
SM/RNP
JO-1‏","Ab's against ENA are found in systemic autoimmune diseas such as SLE, Sjogren's syndrome, MCTD, polymyositis/dermatomyositis, PSS.",Automated Elisa,14 ימים,לא,ראה כל נוגדן בנפרד,86235,
אימונולוגיה קלינית,886160810,Complement system panel,רמת משלים C3 בדם,886160010,Complement 3,,יש לקחת דם ורידי באמצעות Vacutainer‏,דם,"נסיובים ליפמיים מאוד לא נמדדים ע""י המכשיר‏",מבחנת וקוטיינר עם ג'ל‏,orange,"0.5 מ""ל נסיוב (2 מ""ל דם מלא)‏","1.5מ""ל נסיוב (3 מ""ל דם מלא)‏","יש לחכות עד קרישה בטמפ' החדר, לסרכז ולשלוח את הסרום למעבדה. באם לא נשלח מיידית יש לשמור את הסרום בקירור עד 7 ימים","מייד אחרי הלקיחה - בטמפ' החדר, לאחר שמירה - בקירור. ",,מוקד מעבדות,בדיקת תקינות  מערכת המשלים.‏,"Decreased levels of C3 with normal C4 are found in infections: pyogenic (strep. pneumonia), septicemia;Immune complex disease: SLE
Decreased levels of C3 with decreased C4 are found in infections: endocarditid;Imuune complex disasees: serum sickness, chronic hepatitis.
Increased levels of C3 are found in chronic inflamation, malignancy.",Nephelometric ,5 ימים,לא,CAP IG,86162,
אימונולוגיה קלינית,886160810,Complement system panel,רמת משלים C4 בדם,805853010,Complement 4,,יש לקחת דם ורידי באמצעות Vacutainer  ‏,דם,"נסיובים ליפמיים מאוד לא נמדדים ע""י המכשיר‏",מבחנת וקוטיינר עם ג'ל‏,orange,"0.5 מ""ל נסיוב (2 מ""ל דם מלא)‏","1.5מ""ל נסיוב (3 מ""ל דם מלא)‏","יש לחכות עד קרישה בטמפ' החדר, לסרכז ולשלוח את הסרום למעבדה. באם לא נשלח מיידית יש לשמור את הסרום בקירור עד 7 ימים","מייד אחרי הלקיחה - בטמפ' החדר, לאחר שמירה - בקירור. ",,מוקד מעבדות,בדיקה לתקינות מערכת המשלים. ‏,"Decreased levelsof C4 but normal C3 are found In infections of encapslutaed bacteria (Steptococcus pneumonia); Immune complex disease: cryoglobulinemic vasculitis, Hereditary angioedema.
Decreased levels of C4 with increased levels of C3 are foundin infections of Pyogenic endocarditis; Immune complex disease: SLE with glumerlonephritis, serum sickness, chronic hepatitis.",Nephelometric ,5 ימים,לא,NEQAS IG,86162,
בנק הדם,886156920,Cold Agglutination,אגלוטינציה בקור/ סקר,,,,"דם וורידי, אין הוראות מיוחדות נוספות‏",דם,תתקבל מבחנה מסורכזת,מבחנת וקוטיינר עם ג'ל‏,yellow,"5 מ""ל ",,"טמפרטורת החדר, יש להעביר במיידי למעבדה",טמפרטורת החדר,,בנק הדם,זיהוי נוגדנים הגורמים להצמתת כדוריות דם אדומות בטמפרטורה נמוכה,........,"בדומה לבדיקת סקר נוגדנים במבחנות, אך דורש הדגרה בטמפרטורה של 4 מעלות צלזיוס למשך הלילה וקריאת תוצאות הצמתה ביום למחרת, במידה וחיובי תתבצע בדיקת המשך",שבוע,לא,ללא,86156,
המעבדה המרכזית לביוכימיה קלינית,886141010,C-Reactive Protein Wide range (wr-CRP) stat,"High sensitive CRP, WCRP",,,,יש לקחת דם מהנבדק באמצעות מבחנת הוקוטיינר.‏,,,מבחנת וקוטינר עם ליתיום הפרין‏,green,"0.5 מ""ל סרום (1 מ""ל דם מלא)‏","1 מ""ל פלסמה (2 מ""ל דם מלא)‏",4 שעות,גורמי פנים: טמפ החדר. גורמי חוץ בקירור,יש לסרכז תוך שעתיים מלקיחה,היחידה לבדיקות דחופות של המעבדה המרכזית,הערכת גורמי סכון למחלות קרדיווסקולריות‏,"רמות CRP משמשות בהערכה של זהום, פגיעה ברקמות, תהליכים דלקתיים ומחלות הקשורות לתופעות אלו. עליות בערך CRP אינן ספציפיות למחלה מסוימת ויש להתיחס לרמות אלו יחד עם ההערכה הקלינית המלאה של החולה. בשנים האחרונות מקובל להתיחס לרמות הנמוכות של CRP כאינדיקטיביות (בנוסף לגורמי סכון נוספים) לסכוי לחלות במחלות קרדיווסקולריות.‏",בשיטה נמדדת רמת ה-CRP בסרום ופלסמה בשיטה אימונוטורבידימטרית עם גרגירי לטקס. שיטה זו מבוססת על מדידת רכוז האנליט כפוקציה של פזור האור הנגרם על ידי האגרגטים של הלטקס. חלקיקי הלטקס המצופים באנטי CRP עוברים אגלוטינציה בקלות בנוכחות תמיסת CRP.  ריאגנט ה-wrCRP על גרגירי הלטקס הוא תרחיף של חלקיקי לטקס אחידים העשויים מפוליסטירן והמצופים בנוגדן אנטי CRP. כאשר סרום המכיל CRP מעורבב עם ריאגנט הלטקס מתרחשת אגלוטינציה הגורמת להעלאת העכירות. עכירות זו נתן למדוד ב- 571 nm. רכוז ה-CRP בסרום נקבע לפי עקומת הכיול המתקבלת על ידי מדידת הבליעה של דגימות הכיול. Advia 1650‏,1 שעות,24/7,"EQAS, CAP",86141,
וירולוגיה וסרולוגיה,886063010,Aslo-Anti Streptolysin Antibodies,,,,886060010  בדיקה כמותית,,סרום,,מבחנת וקוטיינר עם ג'ל,blue,"5מ""ל דם‏",,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",מוקד מעבדות,איבחון נוגדנים לחיידק Streptococcus group A ‏,,Agglutination test‏,ימים 21,לא,Lab Quality,86060,
אימונולוגיה קלינית,886038010,Anti Nuclear Ab's,"ANA, FANA",,,,יש לקחת דם ורידי באמצעות Vacutainer  ‏,דם,"במקרה של תוצאה חיובית יש לאמת ע""י בדיקת מרכיבי גרעין בשיטת ELISA‏ ",מבחנת וקוטיינר עם ג'ל‏,orange,"0.5 מ""ל נסיוב (2 מ""ל דם מלא)‏","1.5מ""ל נסיוב (3 מ""ל דם מלא)‏","יש לחכות עד קרישה בטמפ' החדר, לסרכז ולשלוח את הסרום למעבדה. באם לא נשלח מיידית יש לשמור את הסרום בקירור עד 7 ימים","מייד אחרי הלקיחה - בטמפ' החדר, לאחר שמירה - בקירור. ",,מוקד מעבדות,"אבחון מחלות אוטואימוניות הקשורות במרכיבי גרעין כגון MCTD,SLE‏ ועוד","Screening test for : SLE, MCTD, Sjogren Syndrom, Scleroderma, Polymiositis, CREST & other Variant of Rheumatic Diseases",HEP2 IFA,14 ימים,לא,CAP ANA,86038,
המעבדה ההמטולוגית,885730010,PTT,,,,תיקון 1:1 עם פלסמה נורמלית . PTT עם AF ACTIN,,דם היקפי,חובה לציין נוגדי קרישה שהמטופל מקבל,מבחנה וקוטינר עם Na citrate‏,כחול,דם עד הקו‏,,טמפרטורת החדר,טמפרטורת החדר,שעתיים,המעבדה ההמטולוגית,בדיקת קרישה בסיסית לאפיון המסלול האינטרינזי,"תוצאה מוארכת יכולה להופיע במקרה של חוסר בפקטור קרישה, במתן של נוגדי קרישה או בהמצאות של לופוס אנטיקואגולנט",הבדיקה מבוצעת במכשיר קרישה,שעתיים. בדיקה דחופה - שעה,הבדיקה מבוצעת על בסיס 24/7,CAP-CGL,,
וירולוגיה וסרולוגיה,885693010,VDRL - Venereal disease research laboratory Blood כמותי,,,,,,סרום,,מבחנת וקוטיינר עם ג'ל‏,blue,"5מ""ל דם",,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",מוקד מעבדות,בדיקה לאבחון עגבת (סיפיליס)‏.             ,,Agglutination,,לא,CAP,86592,
המעבדה ההמטולוגית,885670010,Thrombin time (TT),,,,,,דם היקפי,,מבחנה וקוטינר עם Na citrate‏,כחול,דם עד הקו‏,,טמפרטורת החדר,טמפרטורת החדר,שעתיים,המעבדה ההמטולוגית,TT tests conversion time from fibrinogen to fibrin. TT tests the quality of the functional fibrinogen.,"זמן מאורך מצביעה על : רמת פיברינוגן נמוכה, פעילות פיברינוגן לא תקינה או נוכחות מעקבי הטרומבין.‏",This test uses a weak amount of thrombin to allow the detection of abnormalities in the thrombin -fibrinogen reaction that a stronger reaction may mask.It is also the best test for confirming residual heparin contamination.,2 שעות,"הבדיקה מבוצעת על בסיס 24/7, יש צורך באישור המטולוג",CAP-CGS4,85670,
